"Año","Zona","Ámbito geográfico","Sexo","Nacionalidad","Total Inmigraciones","Total Emigraciones","Saldo Migratorio"
"2016","Zona Interior","Tormos","Hombres","Españoles","4","2","2"
"2016","Zona Interior","Tormos","Hombres","Extranjeros","7","5","2"
"2016","Zona Interior","Tormos","Mujeres","Total","13","3","10"
"2016","Zona Interior","Tormos","Mujeres","Españoles","5","1","4"
"2016","Zona Interior","Tormos","Mujeres","Extranjeros","8","2","6"
"2016","Zona Interior","la Vall d'Alcalà","Totales","Total","9","12","-3"
"2016","Zona Interior","la Vall d'Alcalà","Totales","Españoles","9","11","-2"
"2016","Zona Interior","la Vall d'Alcalà","Totales","Extranjeros","0","1","-1"
"2016","Zona Interior","la Vall d'Alcalà","Hombres","Total","4","6","-2"
"2016","Zona Interior","la Vall d'Alcalà","Hombres","Españoles","4","6","-2"
"2016","Zona Interior","la Vall d'Alcalà","Hombres","Extranjeros","0","0","0"
"2016","Zona Interior","la Vall d'Alcalà","Mujeres","Total","5","6","-1"
"2016","Zona Interior","la Vall d'Alcalà","Mujeres","Españoles","5","5","0"
"2016","Zona Interior","la Vall d'Alcalà","Mujeres","Extranjeros","0","1","-1"
"2016","Zona Interior","la Vall d'Ebo","Totales","Total","7","14","-7"
"2016","Zona Interior","la Vall d'Ebo","Totales","Españoles","5","13","-8"
"2016","Zona Interior","la Vall d'Ebo","Totales","Extranjeros","2","1","1"
"2016","Zona Interior","la Vall d'Ebo","Hombres","Total","4","7","-3"
"2016","Zona Interior","la Vall d'Ebo","Hombres","Españoles","3","7","-4"
"2016","Zona Interior","la Vall d'Ebo","Hombres","Extranjeros","1","0","1"
"2016","Zona Interior","la Vall d'Ebo","Mujeres","Total","3","7","-4"
"2016","Zona Interior","la Vall d'Ebo","Mujeres","Españoles","2","6","-4"
"2016","Zona Interior","la Vall d'Ebo","Mujeres","Extranjeros","1","1","0"
"2016","Zona Interior","la Vall de Gallinera","Totales","Total","50","28","22"
"2016","Zona Interior","la Vall de Gallinera","Totales","Españoles","37","21","16"
"2016","Zona Interior","la Vall de Gallinera","Totales","Extranjeros","13","7","6"
"2016","Zona Interior","la Vall de Gallinera","Hombres","Total","26","15","11"
"2016","Zona Interior","la Vall de Gallinera","Hombres","Españoles","19","10","9"
"2016","Zona Interior","la Vall de Gallinera","Hombres","Extranjeros","7","5","2"
"2016","Zona Interior","la Vall de Gallinera","Mujeres","Total","24","13","11"
"2016","Zona Interior","la Vall de Gallinera","Mujeres","Españoles","18","11","7"
"2016","Zona Interior","la Vall de Gallinera","Mujeres","Extranjeros","6","2","4"
"2016","Zona Interior","la Vall de Laguar","Totales","Total","67","38","29"
"2016","Zona Interior","la Vall de Laguar","Totales","Españoles","52","29","23"
"2016","Zona Interior","la Vall de Laguar","Totales","Extranjeros","15","9","6"
"2016","Zona Interior","la Vall de Laguar","Hombres","Total","25","23","2"
"2016","Zona Interior","la Vall de Laguar","Hombres","Españoles","18","19","-1"
"2016","Zona Interior","la Vall de Laguar","Hombres","Extranjeros","7","4","3"
"2016","Zona Interior","la Vall de Laguar","Mujeres","Total","42","15","27"
"2016","Zona Interior","la Vall de Laguar","Mujeres","Españoles","34","10","24"
"2016","Zona Interior","la Vall de Laguar","Mujeres","Extranjeros","8","5","3"
"2016","Zona Intermedia","el Verger","Totales","Total","226","216","10"
"2016","Zona Intermedia","el Verger","Totales","Españoles","109","135","-26"
"2016","Zona Intermedia","el Verger","Totales","Extranjeros","117","81","36"
"2016","Zona Intermedia","el Verger","Hombres","Total","121","105","16"
"2016","Zona Intermedia","el Verger","Hombres","Españoles","54","62","-8"
"2016","Zona Intermedia","el Verger","Hombres","Extranjeros","67","43","24"
"2016","Zona Intermedia","el Verger","Mujeres","Total","105","111","-6"
"2016","Zona Intermedia","el Verger","Mujeres","Españoles","55","73","-18"
"2016","Zona Intermedia","el Verger","Mujeres","Extranjeros","50","38","12"
"2016","Zona Costa","els Poblets","Totales","Total","209","227","-18"
"2016","Zona Costa","els Poblets","Totales","Españoles","64","76","-12"
"2016","Zona Costa","els Poblets","Totales","Extranjeros","145","151","-6"
"2016","Zona Costa","els Poblets","Hombres","Total","104","121","-17"
"2016","Zona Costa","els Poblets","Hombres","Españoles","31","36","-5"
"2016","Zona Costa","els Poblets","Hombres","Extranjeros","73","85","-12"
"2016","Zona Costa","els Poblets","Mujeres","Total","105","106","-1"
"2016","Zona Costa","els Poblets","Mujeres","Españoles","33","40","-7"
"2016","Zona Costa","els Poblets","Mujeres","Extranjeros","72","66","6"
"2015","-","La Marina Alta","Totales","Total","9.976","12.826","-2.850"
"2015","-","La Marina Alta","Totales","Españoles","3.837","3.809","28"
"2015","-","La Marina Alta","Totales","Extranjeros","6.139","9.017","-2.878"
"2015","-","La Marina Alta","Hombres","Total","5.045","6.536","-1.491"
"2015","-","La Marina Alta","Hombres","Españoles","1.916","1.834","82"
"2015","-","La Marina Alta","Hombres","Extranjeros","3.129","4.702","-1.573"
"2015","-","La Marina Alta","Mujeres","Total","4.931","6.290","-1.359"
"2015","-","La Marina Alta","Mujeres","Españoles","1.921","1.975","-54"
"2015","-","La Marina Alta","Mujeres","Extranjeros","3.010","4.315","-1.305"
"2015","-","Zona Costa","Totales","Total","6.557","9.577","-3.020"
"2015","-","Zona Costa","Totales","Españoles","2.203","2.260","-57"
"2015","-","Zona Costa","Totales","Extranjeros","4.354","7.317","-2.963"
"2015","-","Zona Costa","Hombres","Total","3.339","4.874","-1.535"
"2015","-","Zona Costa","Hombres","Españoles","1.111","1.069","42"
"2015","-","Zona Costa","Hombres","Extranjeros","2.228","3.805","-1.577"
"2015","-","Zona Costa","Mujeres","Total","3.218","4.703","-1.485"
"2015","-","Zona Costa","Mujeres","Españoles","1.092","1.191","-99"
"2015","-","Zona Costa","Mujeres","Extranjeros","2.126","3.512","-1.386"
"2015","-","Zona Intermedia","Totales","Total","2.602","2.348","254"
"2015","-","Zona Intermedia","Totales","Españoles","1.254","1.169","85"
"2015","-","Zona Intermedia","Totales","Extranjeros","1.348","1.179","169"
"2015","-","Zona Intermedia","Hombres","Total","1.311","1.216","95"
"2015","-","Zona Intermedia","Hombres","Españoles","620","590","30"
"2015","-","Zona Intermedia","Hombres","Extranjeros","691","626","65"
"2015","-","Zona Intermedia","Mujeres","Total","1.291","1.132","159"
"2015","-","Zona Intermedia","Mujeres","Españoles","634","579","55"
"2015","-","Zona Intermedia","Mujeres","Extranjeros","657","553","104"
"2015","-","Zona Interior","Totales","Total","817","901","-84"
"2015","-","Zona Interior","Totales","Españoles","380","380","0"
"2015","-","Zona Interior","Totales","Extranjeros","437","521","-84"
"2015","-","Zona Interior","Hombres","Total","395","446","-51"
"2015","-","Zona Interior","Hombres","Españoles","185","175","10"
"2015","-","Zona Interior","Hombres","Extranjeros","210","271","-61"
"2015","-","Zona Interior","Mujeres","Total","422","455","-33"
"2015","-","Zona Interior","Mujeres","Españoles","195","205","-10"
"2015","-","Zona Interior","Mujeres","Extranjeros","227","250","-23"
"2015","Zona Interior","l'Atzúbia","Totales","Total","28","31","-3"
"2015","Zona Interior","l'Atzúbia","Totales","Españoles","9","14","-5"
"2015","Zona Interior","l'Atzúbia","Totales","Extranjeros","19","17","2"
"2015","Zona Interior","l'Atzúbia","Hombres","Total","15","15","0"
"2015","Zona Interior","l'Atzúbia","Hombres","Españoles","6","5","1"
"2015","Zona Interior","l'Atzúbia","Hombres","Extranjeros","9","10","-1"
"2015","Zona Interior","l'Atzúbia","Mujeres","Total","13","16","-3"
"2015","Zona Interior","l'Atzúbia","Mujeres","Españoles","3","9","-6"
"2015","Zona Interior","l'Atzúbia","Mujeres","Extranjeros","10","7","3"
"2015","Zona Interior","Alcalalí","Totales","Total","88","93","-5"
"2015","Zona Interior","Alcalalí","Totales","Españoles","33","23","10"
"2015","Zona Interior","Alcalalí","Totales","Extranjeros","55","70","-15"
"2015","Zona Interior","Alcalalí","Hombres","Total","42","47","-5"
"2015","Zona Interior","Alcalalí","Hombres","Españoles","18","10","8"
"2015","Zona Interior","Alcalalí","Hombres","Extranjeros","24","37","-13"
"2015","Zona Interior","Alcalalí","Mujeres","Total","46","46","0"
"2015","Zona Interior","Alcalalí","Mujeres","Españoles","15","13","2"
"2015","Zona Interior","Alcalalí","Mujeres","Extranjeros","31","33","-2"
"2015","Zona Interior","Beniarbeig","Totales","Total","149","147","2"
"2015","Zona Interior","Beniarbeig","Totales","Españoles","80","87","-7"
"2015","Zona Interior","Beniarbeig","Totales","Extranjeros","69","60","9"
"2015","Zona Interior","Beniarbeig","Hombres","Total","69","68","1"
"2015","Zona Interior","Beniarbeig","Hombres","Españoles","39","40","-1"
"2015","Zona Interior","Beniarbeig","Hombres","Extranjeros","30","28","2"
"2015","Zona Interior","Beniarbeig","Mujeres","Total","80","79","1"
"2015","Zona Interior","Beniarbeig","Mujeres","Españoles","41","47","-6"
"2015","Zona Interior","Beniarbeig","Mujeres","Extranjeros","39","32","7"
"2015","Zona Interior","Benigembla","Totales","Total","29","23","6"
"2015","Zona Interior","Benigembla","Totales","Españoles","11","11","0"
"2015","Zona Interior","Benigembla","Totales","Extranjeros","18","12","6"
"2015","Zona Interior","Benigembla","Hombres","Total","14","11","3"
"2015","Zona Interior","Benigembla","Hombres","Españoles","4","6","-2"
"2015","Zona Interior","Benigembla","Hombres","Extranjeros","10","5","5"
"2015","Zona Interior","Benigembla","Mujeres","Total","15","12","3"
"2015","Zona Interior","Benigembla","Mujeres","Españoles","7","5","2"
"2015","Zona Interior","Benigembla","Mujeres","Extranjeros","8","7","1"
"2015","Zona Interior","Benidoleig","Totales","Total","57","226","-169"
"2015","Zona Interior","Benidoleig","Totales","Españoles","21","38","-17"
"2015","Zona Interior","Benidoleig","Totales","Extranjeros","36","188","-152"
"2015","Zona Interior","Benidoleig","Hombres","Total","33","111","-78"
"2015","Zona Interior","Benidoleig","Hombres","Españoles","13","14","-1"
"2015","Zona Interior","Benidoleig","Hombres","Extranjeros","20","97","-77"
"2015","Zona Interior","Benidoleig","Mujeres","Total","24","115","-91"
"2015","Zona Interior","Benidoleig","Mujeres","Españoles","8","24","-16"
"2015","Zona Interior","Benidoleig","Mujeres","Extranjeros","16","91","-75"
"2015","Zona Interior","Benimeli","Totales","Total","19","49","-30"
"2015","Zona Interior","Benimeli","Totales","Españoles","8","18","-10"
"2015","Zona Interior","Benimeli","Totales","Extranjeros","11","31","-20"
"2015","Zona Interior","Benimeli","Hombres","Total","5","27","-22"
"2015","Zona Interior","Benimeli","Hombres","Españoles","2","9","-7"
"2015","Zona Interior","Benimeli","Hombres","Extranjeros","3","18","-15"
"2015","Zona Interior","Benimeli","Mujeres","Total","14","22","-8"
"2015","Zona Interior","Benimeli","Mujeres","Españoles","6","9","-3"
"2015","Zona Interior","Benimeli","Mujeres","Extranjeros","8","13","-5"
"2015","Zona Intermedia","Benissa","Totales","Total","654","410","244"
"2015","Zona Intermedia","Benissa","Totales","Españoles","248","186","62"
"2015","Zona Intermedia","Benissa","Totales","Extranjeros","406","224","182"
"2015","Zona Intermedia","Benissa","Hombres","Total","320","202","118"
"2015","Zona Intermedia","Benissa","Hombres","Españoles","111","82","29"
"2015","Zona Intermedia","Benissa","Hombres","Extranjeros","209","120","89"
"2015","Zona Intermedia","Benissa","Mujeres","Total","334","208","126"
"2015","Zona Intermedia","Benissa","Mujeres","Españoles","137","104","33"
"2015","Zona Intermedia","Benissa","Mujeres","Extranjeros","197","104","93"
"2015","Zona Costa","Poble Nou de Benitatxell","Totales","Total","333","299","34"
"2015","Zona Costa","Poble Nou de Benitatxell","Totales","Españoles","55","57","-2"
"2015","Zona Costa","Poble Nou de Benitatxell","Totales","Extranjeros","278","242","36"
"2015","Zona Costa","Poble Nou de Benitatxell","Hombres","Total","173","131","42"
"2015","Zona Costa","Poble Nou de Benitatxell","Hombres","Españoles","30","21","9"
"2015","Zona Costa","Poble Nou de Benitatxell","Hombres","Extranjeros","143","110","33"
"2015","Zona Costa","Poble Nou de Benitatxell","Mujeres","Total","160","168","-8"
"2015","Zona Costa","Poble Nou de Benitatxell","Mujeres","Españoles","25","36","-11"
"2015","Zona Costa","Poble Nou de Benitatxell","Mujeres","Extranjeros","135","132","3"
"2015","Zona Costa","Calp","Totales","Total","1.403","855","548"
"2015","Zona Costa","Calp","Totales","Españoles","421","397","24"
"2015","Zona Costa","Calp","Totales","Extranjeros","982","458","524"
"2015","Zona Costa","Calp","Hombres","Total","722","466","256"
"2015","Zona Costa","Calp","Hombres","Españoles","216","217","-1"
"2015","Zona Costa","Calp","Hombres","Extranjeros","506","249","257"
"2015","Zona Costa","Calp","Mujeres","Total","681","389","292"
"2015","Zona Costa","Calp","Mujeres","Españoles","205","180","25"
"2015","Zona Costa","Calp","Mujeres","Extranjeros","476","209","267"
"2015","Zona Interior","Castell de Castells","Totales","Total","32","16","16"
"2015","Zona Interior","Castell de Castells","Totales","Españoles","22","12","10"
"2015","Zona Interior","Castell de Castells","Totales","Extranjeros","10","4","6"
"2015","Zona Interior","Castell de Castells","Hombres","Total","13","5","8"
"2015","Zona Interior","Castell de Castells","Hombres","Españoles","7","4","3"
"2015","Zona Interior","Castell de Castells","Hombres","Extranjeros","6","1","5"
"2015","Zona Interior","Castell de Castells","Mujeres","Total","19","11","8"
"2015","Zona Interior","Castell de Castells","Mujeres","Españoles","15","8","7"
"2015","Zona Interior","Castell de Castells","Mujeres","Extranjeros","4","3","1"
"2015","Zona Costa","Dénia","Totales","Total","2.112","2.268","-156"
"2015","Zona Costa","Dénia","Totales","Españoles","992","1.036","-44"
"2015","Zona Costa","Dénia","Totales","Extranjeros","1.120","1.232","-112"
"2015","Zona Costa","Dénia","Hombres","Total","1.045","1.120","-75"
"2015","Zona Costa","Dénia","Hombres","Españoles","498","488","10"
"2015","Zona Costa","Dénia","Hombres","Extranjeros","547","632","-85"
"2015","Zona Costa","Dénia","Mujeres","Total","1.067","1.148","-81"
"2015","Zona Costa","Dénia","Mujeres","Españoles","494","548","-54"
"2015","Zona Costa","Dénia","Mujeres","Extranjeros","573","600","-27"
"2015","Zona Intermedia","Gata de Gorgos","Totales","Total","247","203","44"
"2015","Zona Intermedia","Gata de Gorgos","Totales","Españoles","123","103","20"
"2015","Zona Intermedia","Gata de Gorgos","Totales","Extranjeros","124","100","24"
"2015","Zona Intermedia","Gata de Gorgos","Hombres","Total","122","116","6"
"2015","Zona Intermedia","Gata de Gorgos","Hombres","Españoles","59","56","3"
"2015","Zona Intermedia","Gata de Gorgos","Hombres","Extranjeros","63","60","3"
"2015","Zona Intermedia","Gata de Gorgos","Mujeres","Total","125","87","38"
"2015","Zona Intermedia","Gata de Gorgos","Mujeres","Españoles","64","47","17"
"2015","Zona Intermedia","Gata de Gorgos","Mujeres","Extranjeros","61","40","21"
"2015","Zona Intermedia","Xaló","Totales","Total","197","309","-112"
"2015","Zona Intermedia","Xaló","Totales","Españoles","79","65","14"
"2015","Zona Intermedia","Xaló","Totales","Extranjeros","118","244","-126"
"2015","Zona Intermedia","Xaló","Hombres","Total","98","159","-61"
"2015","Zona Intermedia","Xaló","Hombres","Españoles","40","36","4"
"2015","Zona Intermedia","Xaló","Hombres","Extranjeros","58","123","-65"
"2015","Zona Intermedia","Xaló","Mujeres","Total","99","150","-51"
"2015","Zona Intermedia","Xaló","Mujeres","Españoles","39","29","10"
"2015","Zona Intermedia","Xaló","Mujeres","Extranjeros","60","121","-61"
"2015","Zona Costa","Xàbia/Jávea","Totales","Total","1.698","5.230","-3.532"
"2015","Zona Costa","Xàbia/Jávea","Totales","Españoles","470","501","-31"
"2015","Zona Costa","Xàbia/Jávea","Totales","Extranjeros","1.228","4.729","-3.501"
"2015","Zona Costa","Xàbia/Jávea","Hombres","Total","875","2.704","-1.829"
"2015","Zona Costa","Xàbia/Jávea","Hombres","Españoles","241","223","18"
"2015","Zona Costa","Xàbia/Jávea","Hombres","Extranjeros","634","2.481","-1.847"
"2015","Zona Costa","Xàbia/Jávea","Mujeres","Total","823","2.526","-1.703"
"2015","Zona Costa","Xàbia/Jávea","Mujeres","Españoles","229","278","-49"
"2015","Zona Costa","Xàbia/Jávea","Mujeres","Extranjeros","594","2.248","-1.654"
"2015","Zona Intermedia","Llíber","Totales","Total","64","48","16"
"2015","Zona Intermedia","Llíber","Totales","Españoles","10","15","-5"
"2015","Zona Intermedia","Llíber","Totales","Extranjeros","54","33","21"
"2015","Zona Intermedia","Llíber","Hombres","Total","31","22","9"
"2015","Zona Intermedia","Llíber","Hombres","Españoles","6","8","-2"
"2015","Zona Intermedia","Llíber","Hombres","Extranjeros","25","14","11"
"2015","Zona Intermedia","Llíber","Mujeres","Total","33","26","7"
"2015","Zona Intermedia","Llíber","Mujeres","Españoles","4","7","-3"
